CTE,dCTE,rCurvature,r1,r2,r3,r4,r5,steerAngle
0.842198700786813,0.00950475357670733,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.008
0.851668267979739,0.00946956719292658,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.01
0.861097966002704,0.00942969802296512,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.012
0.870481971831938,0.00938400582923371,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.014
0.879363966139737,0.00888199430779846,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.015
0.888638538885581,0.00927457274584442,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.016
0.897403076180739,0.00876453729515814,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.017
0.906545748459959,0.00914267227921994,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.017
0.914717537378423,0.00817178891846371,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.017
0.923705235322131,0.00898769794370846,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.018
0.932607582180331,0.00890234685819957,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,0.018
0.940520615192922,0.00791303301259116,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1537.68322975824,0.018
0.949233769305824,0.00871315411290163,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1537.68322975824,-1537.68322975824,0.018
0.956942519499985,0.00770875019416173,-1532.75399287425,-1532.75399287425,-1532.75399287425,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.964084109489598,0.00714158998961256,-1532.75399287425,-1532.75399287425,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.972420271739154,0.00833616224955569,-1532.75399287425,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.979698450989904,0.00727817925075058,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.986795079412033,0.00709662842212866,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.993243147666821,0.0064480682547885,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
0.999916468822336,0.00667332115551478,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.005904195374,0.00598772655166435,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.01207685202003,0.00617265664603228,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.01753192906913,0.00545507704909265,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.02312200250907,0.00559007343994056,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.02706307901088,0.00394107650181708,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.03199906935147,0.00493599034058922,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.03615267451017,0.00415360515869634,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.03947916154339,0.00332648703321925,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.04290158160561,0.00342242006221749,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,0.018
1.04504532757471,0.00214374596910227,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1540.27544007305,0.018
1.04722375173362,0.00217842415890912,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1540.27544007305,-1540.27544007305,0.018
1.04947386345978,0.00225011172616685,-1537.68322975824,-1537.68322975824,-1537.68322975824,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.05040510658598,0.000931243126191639,-1537.68322975824,-1537.68322975824,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.05091793597048,0.000512829384509805,-1537.68322975824,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.05142956633095,0.000511630360464199,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.05105781844126,-0.000371747889688523,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.05023973015063,-0.000818088290626573,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.04895037092325,-0.00128935922738083,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.04719292863837,-0.00175744228488761,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.0449738279046,-0.00221910073376774,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.04139743870593,-0.00357638919866865,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.018
1.03831434587058,-0.00308309283535424,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.03482699070372,-0.00348735516685705,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.03006128675149,-0.00476570395222775,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.02584958252113,-0.00421170423036021,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.020390217628,-0.00545936489312937,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.01511560817294,-0.00527460945506375,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,0.017
1.00905839416711,-0.00605721400582926,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.56944914602,0.017
1.00273807080207,-0.00632032336503729,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.56944914602,-1540.56944914602,0.017
0.996169517129727,-0.00656855367234332,-1540.27544007305,-1540.27544007305,-1540.27544007305,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.017
0.990288899405745,-0.00588061772398185,-1540.27544007305,-1540.27544007305,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.017
0.982881503483729,-0.00740739592201645,-1540.27544007305,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.017
0.975694242609628,-0.00718726087410104,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.017
0.968323023003708,-0.00737121960592002,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.016
0.960352088060076,-0.00797093494363121,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.016
0.952621614798925,-0.00773047326115128,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.016
0.943395818532412,-0.00922579626651321,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.016
0.935323924723208,-0.00807189380920414,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.015
0.926680518243776,-0.00864340647943207,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.015
0.918291476721541,-0.0083890415222343,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.014
0.908430001650351,-0.00986147507119051,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.013
0.899744142180835,-0.00868585946951572,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.012
0.890506770261217,-0.00923737191961782,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.011
0.880635146301195,-0.00987162396002272,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.009
0.871128869346744,-0.00950627695445039,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,0.007
0.860995960047257,-0.0101329092994874,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1538.6040823045,0.005
0.851234576562905,-0.00976138348435229,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1538.6040823045,-1538.6040823045,0.002
0.840438846759508,-0.0107957298033967,-1540.56944914602,-1540.56944914602,-1540.56944914602,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.001
0.830841558162219,-0.00959728859728859,-1540.56944914602,-1540.56944914602,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.004
0.819802822500121,-0.0110387356620987,-1540.56944914602,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.007
0.809968638596523,-0.00983418390359769,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.011
0.798694215884525,-0.0112744227119982,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.015
0.788629805976929,-0.0100644099075957,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.019
0.777130438634621,-0.0114993673423085,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.022
0.766435835511216,-0.0106946031234042,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.026
0.75604333993907,-0.0103924955721463,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.029
0.744630259265479,-0.0114130806735907,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.031
0.733622214776368,-0.0110080444891111,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.034
0.722923266418774,-0.010698948357594,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.036
0.713046452123359,-0.00987681429541476,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.038
0.701760093029659,-0.0112863590937003,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.039
0.691712505493533,-0.0100475875361264,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.04
0.680673604932568,-0.0110389005609642,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-0.041
0.670472833492097,-0.0102007714404717,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1534.41816487585,-0.041
0.660611363441501,-0.00986147005059568,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1534.41816487585,-1534.41816487585,-0.041
0.651191397502919,-0.0094199659385823,-1538.6040823045,-1538.6040823045,-1538.6040823045,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.041
0.64079940178046,-0.0103919957224592,-1538.6040823045,-1538.6040823045,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.041
0.631672046337858,-0.00912735544260157,-1538.6040823045,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.04
0.621175127577697,-0.0104969187601609,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.04
0.611953014816678,-0.00922211276101903,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.039
0.603602036105974,-0.00835097871070456,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.038
0.593892834035499,-0.0097092020704741,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.037
0.58546630373947,-0.00842653029602991,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.036
0.576092275668596,-0.00937402807087362,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.035
0.567600316773009,-0.00849195889558707,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.034
0.559079722823947,-0.00852059394906146,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.033
0.550532871890987,-0.0085468509329607,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.031
0.543281336436465,-0.00725153545452184,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.03
0.534689296768176,-0.00859203966828859,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.028
0.526992370745214,-0.00769692602296224,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.027
0.518770864387082,-0.00822150635813246,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-0.026
0.511044335166075,-0.00772652922100703,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1528.05052218742,-0.024
0.503715926806661,-0.00732840835941373,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1528.05052218742,-1528.05052218742,-0.023
0.495987569624496,-0.0077283571821643,-1534.41816487585,-1534.41816487585,-1534.41816487585,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.022
0.488684624932926,-0.00730294469157017,-1534.41816487585,-1534.41816487585,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.021
0.481008975059956,-0.00767564987297076,-1534.41816487585,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.019
0.473786884707387,-0.0072220903525686,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.018
0.467539153676945,-0.00624773103044168,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.017
0.460047225177293,-0.00749192849965274,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.016
0.45304937437847,-0.00699785079882204,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.015
0.447067196416182,-0.00598217796228806,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.014
0.440290255585912,-0.00677694083027092,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.013
0.434147867066546,-0.00614238851936566,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.013
0.428558572004933,-0.00558929506161265,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.012
0.422208378002234,-0.00635019400269932,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.011
0.416917919882637,-0.0052904581195965,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.011
0.411766185792682,-0.00515173408995562,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.01
0.405823018790613,-0.00594316700206837,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.01
0.400907007480333,-0.00491601131027997,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-0.009
0.395680764408972,-0.00522624307136105,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1519.53997956655,-0.009
0.390953805409333,-0.00472695899963954,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1519.53997956655,-1519.53997956655,-0.009
0.385390989447751,-0.00556281596158142,-1528.05052218742,-1528.05052218742,-1528.05052218742,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.008
0.380806144992227,-0.00458484445552421,-1528.05052218742,-1528.05052218742,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.008
0.376276652295824,-0.00452949269640346,-1528.05052218742,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.007
0.37178875485388,-0.00448789744194422,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.007
0.367332270138993,-0.0044564847148868,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.006
0.361982815182439,-0.00534945495655392,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.006
0.357560161128014,-0.00442265405442499,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.005
0.353153160183032,-0.00440700094498186,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.004
0.348763512192582,-0.00438964799045022,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.004
0.344393427201135,-0.00437008499144714,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.003
0.338721546166294,-0.00567188103484068,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.003
0.334394635256172,-0.00432691091012211,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.003
0.330091443482337,-0.00430319177383465,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.003
0.3258143197256,-0.004277123756737,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.002
0.321564301460607,-0.00425001826499277,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.002
0.316431254200139,-0.00513304726046815,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-0.002
0.312241480800245,-0.00418977339989396,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1508.92536234061,-0.003
0.308083439403537,-0.00415804139670783,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1508.92536234061,-1508.92536234061,-0.003
0.303959919502384,-0.00412351990115356,-1519.53997956655,-1519.53997956655,-1519.53997956655,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.299870469763544,-0.00408944973883973,-1519.53997956655,-1519.53997956655,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.294903852382737,-0.00496661738080756,-1519.53997956655,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.290882348863351,-0.00402150351938524,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.286482894156099,-0.00439945470725267,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.282527787045489,-0.00395510711061015,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.278604378604085,-0.00392340844140343,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.273801766902585,-0.00480261170150043,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.269941679021929,-0.00386008788065567,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.266112839532318,-0.00382883948961144,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.262314184951566,-0.00379865458075157,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.258545352752013,-0.0037688321995531,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.253895236792096,-0.0046501159599171,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.250185016303666,-0.00371022048843028,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.24650267476755,-0.00368234153611585,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.242845405851806,-0.00365726891574361,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-0.003
0.238799555913214,-0.00404584993859197,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1496.24549583693,-0.004
0.23427587107603,-0.00452368483718454,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1496.24549583693,-1496.24549583693,-0.004
0.230682163796378,-0.003593707279652,-1508.92536234061,-1508.92536234061,-1508.92536234061,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.004
0.227105783997126,-0.00357637979925121,-1508.92536234061,-1508.92536234061,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.005
0.22354406898649,-0.00356171501063604,-1508.92536234061,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.005
0.219995351898014,-0.00354871708847634,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.006
0.215546035755992,-0.00444931614202146,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.006
0.212016535627082,-0.0035295001289106,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.007
0.208493705473541,-0.0035228301535408,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.008
0.204975216506659,-0.00351848896688203,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.009
0.201459332801278,-0.0035158837053812,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.01
0.197035095241683,-0.00442423755959451,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.01
0.193526493008405,-0.00350860223327881,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.011
0.189611732257975,-0.00391476075042996,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.012
0.186116449087545,-0.00349528317042952,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.012
0.182630428730857,-0.00348602035668794,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.013
0.179154814499576,-0.00347561423128087,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.014
0.175691575153435,-0.00346323934614165,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-0.014
0.172241854002617,-0.00344972115081774,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1481.53920538288,-0.015
0.168807590007641,-0.00343426399497543,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1481.53920538288,-1481.53920538288,-0.015
0.16538998605608,-0.00341760395156129,-1496.24549583693,-1496.24549583693,-1496.24549583693,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.015
0.162402942616394,-0.00298704343968645,-1496.24549583693,-1496.24549583693,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.015
0.159023983091775,-0.0033789595246185,-1496.24549583693,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.016
0.156577083684583,-0.00244689940719223,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.016
0.153240811817278,-0.00333627186730498,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.016
0.149923418115943,-0.00331739370133466,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.017
0.147533990658584,-0.00238942745735926,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-1481.53920538288,-0.017
